Entry,author1
F1237,A.S.Egorov+
F1240,P.P.Dmitriev+
F1241,Yu.P.Gangrsky+
F1242,P.Kozma+
F1243,V.I.Chuev+
F1244,A.D.Gedeonov+
F1245,Yu.M.Sereda+
F1246,G.N.Knyazheva+
F1247,M.Suchopar+
F1248,Y.D.Bajukov+
F1249,P.Kozma+
F1250,V.M.Golovin+
F1251,A.N.Andreev+
F1252,A.N.Andreev+
F1253,G.G.Beznogikh+
F1254,B.I.Pustylnik+
F1255,I.V.Kuznetsov+
F1256,B.V.Zhuravlev+
F1257,I.G.Alekseev+
F1258,P.Kozma+
F1259,O.V.Chubinskii+
F1260,V.G.Sukharevskii
F1261,Van Syn Chan+
F1262,A.S.Dovgilenko+
F1263,L.V.Gustova+
F1264,L.V.Gustova+
F1265,A.U.Abdurakhimov+
F1266,G.N.Flerov+
F1267,V.N.Kononov+
F1268,O.V.Miklukho+
F1269,A.R.Balabekyan+
F1270,E.M.Kozulin+
F1271,V.M.Bystritsky+
F1273,V.K.Utyonkov+
F1274,E.M.Kozulin+
F1275,A.A.Terekhin+
F1276,B.M.Abramov+
F1277,L.I.Galanina+
F1278,Ts.Damdinsuren+
F1279,V.N.Kononov+
F1280,A.A.Ogloblin+
F1281,L.N.Nikityuk+
F1282,V.M.Maltsev+
F1283,O.V.Miklukho+
F1284,C.-M.Herbach+
F1285,O.V.Bochkarev+
F1286,Yu.B.Burkatovskaya+
F1287,Yu.E.Titarenko+
F1288,L.I.Galanina+
F1289,V.A.Maslov+
F1290,D.V.Min+
F1291,A.E.Antropov+
F1292,D.V.Aleksandrov+
F1293,E.A.Romanovskii+
F1294,K.V.Karadzhev+
F1295,L.S.Azhgirey+
F1296,V.M.Bystritsky+
F1297,E.V.Prokhorova+
F1298,V.I.Zherebchevsky+
F1299,A.R.Balabekyan+
F1300,Yu.A.Alexandrov+
F1301,A.V.Gorbunov+
F1302,A.S.Demyanova+
F1303,A.S.Demyanova+
F1304,N.V.Aksenov+
F1305,G.S.Karapetyan+
F1306,V.N.Baturin+
F1307,V.I.Yurevich+
F1308,B.Erdemchimeg+
F1309,Yu.G.Sobolev+
F1310,L.I.Galanina+
F1311,B.M.Abramov+
F1312,E.N.Volnin+
F1313,V.Z.Goldberg+
F1314,P.A.Vaganov+
F1315,V.G.Semenov+
F1316,D.V.Aleksandrov+
F1317,A.Kirov+
F1318,S.A.Karamyan+
F1319,G.I.Krupnyi+
F1320,A.A.Kulko+
F1321,B.V.Zhuravlev+
F1322,L.N.Generalov+
F1323,G.M.Ter-akopyan+
F1324,Yu.Ts.Oganessian+
F1325,V.M.Bystritsky+
F1326,V.V.Belaga+
F1327,A.Dygo+
F1328,O.V.Miklukho+
F1329,A.I.Svirikhin+
F1330,Yu.E.Penionzhkevich+
F1331,V.K.Dolinov+
F1332,A.A.Vorob'ev+
F1333,V.N.Baturin+
F1334,Yu.Ts.Oganesyan+
F1335,Yu.E.Titarenko+
F1336,V.K.Utyonkov+
F1337,G.D.Alkhazov+
F1338,I.B.Teplov+
F1339,A.V.Belozyorov+
F1340,A.V.Belozyorov+
F1341,V.S.Borisov+
F1342,B.Kuhn+
F1343,A.V.Ignatenko+
F1344,A.V.Ignatenko+
F1345,A.F.Gurbich+
F1346,V.A.Zagryadskii+
F1347,A.A.Terekhin+
F1348,Yu.Ts.Oganessian+
F1349,R.Vespalec+
F1350,E.M.Kozulin+
F1351,E.A.Romanovskii+
F1352,A.S.Karamyan+
F1353,V.A.Druin+
F1354,A.S.Karamyan+
F1355,V.V.Volkov+
F1356,T.V.Tsaryova+
F1357,S.S.Vasil'ev+
F1358,M.P.Konstantinov+
F1359,Yu.Ts.Oganessian+
F1360,I.A.Vorontsov+
F1361,K.P.Artemov+
F1362,N.A.Vlasov+
F1363,I.B.Teplov
F1364,V.Kiselev+
F1365,E.A.Romanovskii+
F1366,S.L.Golubev+
F1367,Yu.A.Nemilov+
F1368,L.I.Galanina+
F1369,N.A.Vlasov+
F1370,A.S.Karamyan+
F1371,K.A.Gridnev+
F1372,I.B.Teplov+
F1373,S.S.Vasil'ev+
F1374,V.P.Bochin+
F1375,K.Niedzwiedziuk+
F1376,N.A.Vlasov+
F1377,O.N.Libanova+
F1378,N.A.Vlasov+
F1379,V.G.Sukharevskii
F1380,D.G.Alkhazov+
F1381,G.A.Leksin
F1382,M.G.Mescheriakov+
F1383,S.A.Baraboshkin+
F1384,K.I.Zherebtsova+
F1385,V.V.Volkov+
F1386,L.I.Guseva+
F1387,V.A.Karnaukhov
F1388,V.A.Karnaukhov+
F1389,V.V.Volkov+
F1390,Wang Yung-Yu+
F1391,Wang Yung-Yu+
F1392,B.V.Kurchatov+
F1393,V.A.Karnaukhov
F1394,T.V.Malysheva+
F1395,S.S.Vasil'ev+
F1396,S.S.Vasil'ev+
F1397,G.N.Flerov+
F1398,A.S.Karamyan+
F1399,N.A.Vlasov+
F1400,N.A.Vlasov+
F1401,K.P.Artemov+
F1402,V.L.Glagolev+
F1403,V.M.Pankratov+
F1404,H.Kumpf+
F1405,N.P.Babenko+
F1406,N.A.Vlasov+
F1407,V.B.Gubin+
F1408,V.A.Smotryaev+
F1409,V.M.Pankratov+
F1410,A.R.Balabekyan+
F1411,D.V.Aleksandrov+
F1412,V.D.Goldberg+
F1413,V.Z.Goldberg+
F1414,V.Z.Goldberg+
F1415,V.V.Davydov+
F1416,Yu.A.Glukhov+
F1417,Yu.A.Glukhov+
F1418,A.S.Dem'yanova+
F1419,Yu.A.Glukhov+
F1420,I.I.Levintov+
F1421,I.S.Trostin+
F1422,I.I.Levintov+
F1423,G.I.Marov+
F1424,E.D.Donets+
F1425,N.P.Babenko+
F1426,N.V.Alekseev+
F1427,N.S.Mal'tseva+
F1428,A.A.Terekhin+
F1429,Yu.G.Sobolev+
F1430,L.I.Galanina+
F1431,A.V.Ignatenko+
F1432,K.P.Artemov+
F1433,V.A.Fomichev+
F1434,V.V.Bredel'+
F1435,V.A.Zagryadskii+
F1436,O.N.Libanova+
F1437,B.L.Zhuikov+
F1438,B.M.Abramov+
F1439,A.R.Balabekyan+
F1440,V.A.Druin+
F1441,N.P.Babenko+
F1442,Z.M.Zlatanov+
F1443,V.B.Lyubimov+
F1444,K.V.Mitrofanov+
F1445,Yu.E.Penionzhkevich+
F1446,I.G.Alekseev+
F1447,Yu.E.Penionzhkevich+
F1448,Yu.E.Titarenko+
F1449,L.N.Generalov+
F1450,N.E.Villa+
F1451,L.N.Generalov+
F1452,S.Taskaev+
F1453,Yu.G.Sobolev+
F1454,A.K.Azhibekov+
F1455,V.A.Varlachev+
F1456,A.N.Moiseeva+
F1457,L.N.Generalov+
F1458,L.N.Generalov+
F1459,E.S.Kormazeva+
F1460,P.S.Prusachenko+
F1461,S.V.Ermolaev+
F1462,Yu.E.Titarenko+
F1463,V.A.Zagryadskii+
F1464,A.V.Ignatenko+
F1465,S.Taskaev+
F1466,M.N.German+
F1467,E.S.Kormazeva+
F1468,A.A.Smirnov+
F1469,E.S.Kormazeva+
F1470,A.N.Moiseeva+
F1471,A.N.Moiseeva+
F1472,A.N.Moiseeva+
F1473,I.A.Khomenko+
F1474,R.A.Aliev+
F1475,L.N.Generalov+
F1476,L.N.Generalov+
F1477,Yu.E.Titarenko+
F1478,E.S.Kormazeva+
F1479,M.N.German+
F1480,A.A.Smirnov+
F1481,A.A.Smirnov+
F1482,R.V.Avetisyan+
F1483,Yu.Ts.Oganessian+
F1484,Yu.Ts.Oganessian+
F1485,Yu.Ts.Oganessian+
F1486,Yu.Ts.Oganessian+
F1487,E.V.Chernysheva+
F1488,L.N.Generalov+
F1489,L.N.Generalov+
F1490,G.H.Hovhannisyan+
F1491,A.A.Smirnov+
F1492,L.N.Generalov+
F1493,M.S.Tezekbayeva+
F1494,O.V.Miklukho+
F1495,S.Mukhammedov+
F1496,L.N.Generalov+
F1497,I.E.Alekseev+
F1498,A.A.Voinov+
F1499,A.A.Kulikovskaya+
F1500,A.A.Kulikovskaya+
F1501,A.Lopez-martens+
F1502,A.S.Demyanova+
F1503,S.A.Goncharov+
F1504,B.M.Abramov+
F1505,M.Zamani+
F1506,B.V.Zhuravlev+
F1507,R.N.Sagaidak+
F1508,P.S.Prusachenko+
F1509,A.S.Demyanova+
F1510,A.A.Bezbakh+
F1511,I.A.Muzalevskii+
F1512,A.Lopez-martens+
F1513,S.Taskaev+
F1514,S.A.Meshchaninov+
F1515,L.N.Generalov+
F1516,L.N.Generalov+
F1517,S.Taskaev+
F1518,S.Taskaev+
F1519,Yu.E.Penionzhkevich+
F1520,R.A.Aliev+
F1521,T.V.Kotanjyan+
F1522,L.N.Generalov+
F1523,Q.Liu+
F1524,I.A.Khomenko+
F1525,D.E.Gremyachkin+
F1526,I.A.Khomenko+
F1527,A.K.Azhibekov+
G0001,Fam Zui Hien+
G0002,Marilia T.F.Cesar khouri
G0003,Y.Birenbaum+
G0004,Hoang Dac Luc+
G0005,Y.Birenbaum+
G0006,G.J.O'keefe+
G0007,R.P.Rassool+
G0008,A.D.Bates+
G0010,S.C.Jeong+
G0011,S.Karataglidis+
G0012,A.D.Bates+
G0013,R.P.Rassool+
G0014,H.Naik+
G0015,H.Naik+
G0016,Md.S.Rahman+
G0017,H.Naik+
G0018,Md.S.Rahman+
G0019,H.Naik+
G0020,V.D.Nguyen+
G0021,A.Makinaga+
G0022,J.Tickner+
G0023,R.Boesch+
G0024,O.Yevetska+
G0025,A.Goeoek+
G0026,A.Zilges+
G0027,J.Margraf+
G0028,R.D.Heil+
G0029,D.Savran+
G0030,K.Sonnabend+
G0031,F.Pheron+
G0032,G.Schramm+
G0033,C.Plaisir+
G0034,N.Cooper+
G0035,R.Massarczyk+
G0036,F.Bauwens+
G0037,L.S.Myers+
G0038,R.Schwengner+
G0039,A.Makinaga+
G0040,L.Witthauer+
G0041,S.R.Palvanov
G0042,R.Massarczyk+
G0043,B.Oezel-tashenov+
G0044,S.Costanza+
G0045,L.S.Myers+
G0046,J.E.E.Baglin+
G0047,Yue Gang+
G0048,V.Nedorezov+
G0049,P.Adlarson+
G0050,R.Massarczyk+
G0051,H.Naik+
G0052,R.Massarczyk+
G0053,E.Vagena+
G0054,H.Thierens+
G0055,E.Vagena+
G0056,S.Walter+
G0057,S.R.Palvanov+
G0058,J.Garvey+
G0059,A.Goeoek+
G0060,T.Shizuma+
G0061,E.Vagena+
G0062,T.N.Dragnev+
G0063,B.Johnsson+
G0064,A.Jaerund+
G0065,N.Norov+
G0066,S.Kahane+
G0067,M.Verboven+
G0068,E.Jacobs+
G0069,A.De clercq+
G0070,E.Jacobs+
G0071,E.Jacobs+
G0072,H.Thierens+
G0073,D.De frenne+
G0074,A.Chatillon+
G0075,K.-H.Schmidt+
G0076,A.Chatillon+
G0077,E.Pellereau+
G0078,M.Jingo+
G0079,H.Naik+
G0080,J.D.T.Arruda neto+
G0081,M.Muescher+
G0082,D.De frenne+
G0083,S.R.Palvanov+
G0084,R.Schwengner+
G0085,M.Delarue+
G0086,M.Delarue+
G0088,G.Andersson+
G0089,A.Makinaga+
G0090,Chuangye He+
G0091,J.-F.Martin+
G0500,Jing Kexing+
G0501,H.Naik+
G0502,H.G.Rajaprakash+
G0503,H.G.Raj prakash+
G0504,H.G.Raj prakash+
G0505,Rita Crasta+
G0506,H.Naik+
G0507,H.Naik+
G0508,R.Crasta+
G0509,H.Naik+
G0510,H.Naik+
G0511,Rita Crasta+
G0512,R.Ghosh+
G0513,R.Ghosh+
G0514,G.T.Bholane+
G0515,G.T.Bholane+
G0516,G.T.Bholane+
G0517,T.S.Ganesapandy+
G0518,G.T.Bholane+
G0519,R.K.Bharathan+
G3001,M.L.P.Antunes+
G3002,J.F.Dias+
G3003,M.I.C.Cataldi+
G3004,F.Gerab+
G3005,W.R.Dodge+
G3006,W.R.Dodge+
G3007,E.Wolynec+
G3101,Md.S.Rahman+
G3102,N.V.Do+
G3103,K.S.Kim+
G3104,H.Naik+
G3105,H.Naik+
G3106,H.Naik+
G3107,Md.S.Rahman+
G3108,V.D.Nguyen+
G3109,Md.S.Rahman+
G3110,H.Naik+
G3111,H.Naik+
G3112,H.Naik+
G3113,V.D.Nguyen+
G3114,M.Zaman+
G3115,H.Naik+
G3116,M.Zaman+
G3117,M.Tatari+
G3118,S.C.Yang+
G3119,H.Naik+
G3120,S.C.Yang+
G3121,H.Naik+
G3122,H.Naik+
G3123,S.C.Yang+
G3124,V.D.Nguyen+
G3125,M.Tatari+
G3126,M.Zaman+
G3127,V.D.Nguyen+
G3128,H.Naik+
G3129,H.J.Kim+
G3130,Y.U.Kye+
G3131,Md.S.Rahman+
G3132,H.Naik+
G3133,V.D.Nguyen+
G3134,H.Naik+
G3135,M.Zaman+
G3136,M.Tatari+
G3137,Md.S.Rahman+
G3138,T.H.Nguyen+
G4001,I.Z.Beseda+
G4002,I.Z.Beseda+
G4003,O.O.Parlag+
G4004,O.I.Lendel+
G4005,O.A.Bezsheyko+
G4006,I.N.Vishnevsky+
G4007,I.Z.Beseda+
G4008,V.M.Mazur+
G4009,V.M.Hoshovsky+
G4010,V.S.Bokhinyuk+
G4011,O.O.Parlag
G4012,O.S.Shevchenko+
G4013,V.M.Mazur+
G4014,I.G.Goncharov+
G4015,I.G.Goncharov+
G4016,O.S.Shevchenko+
G4017,I.M.Vyshnevskyi+
G4018,O.A.Bezshyyko+
G4019,S.N.Afanas'ev+
G4020,J.J.Carroll+
G4021,E.C.Booth+
G4022,V.A.Zheltonozhsky+
G4023,S.N.Afanas'ev+
G4024,V.M.Mazur+
G4025,S.N.Afanas'ev+
G4026,S.N.Afanas'ev+
G4027,I.N.Vishnevsky+
G4028,I.N.Vishnevsky+
G4029,O.A.Bezshyyko+
G4030,I.M.Vyshnevskyi+
G4031,O.S.Shevchenko+
G4032,I.N.Vishnevskii+
G4033,V.O.Zheltonozhsky+
G4034,O.A.Bezshyyko+
G4035,O.A.Bezshyyko+
G4036,V.A.Zheltonozhsky+
G4037,M.V.Bezuglov+
G4038,I.N.Vishnevskii+
G4039,V.M.Mazur+
G4040,V.O.Zheltonozhsky+
G4041,T.V.Poltorzhytska+
G4042,V.M.Mazur+
G4043,O.Bezshyyko+
G4044,V.S.Bohinyuk+
G4045,V.S.Bohinyuk+
G4046,Ye.Skakun+
G4047,O.A.Bezshyyko+
G4048,A.N.Dovbnua+
G4049,O.S.Shevchenko+
G4050,M.S.Glaznev+
G4051,I.M.Vyshnevskyi+
G4052,M.S.Glaznev+
G4053,A.N.Dovbnua+
G4054,I.M.Vyshnevskyi+
G4055,I.M.Vyshnevskyi+
G4056,Ye.Skakun+
G4057,V.M.Mazur+
G4058,V.O.Zheltonozhskyi+
G4059,V.M.Mazur+
G4060,I.M.Vishnevskyi+
G4061,S.N.Afanasyev
G4062,G.Brudvik+
G4063,V.I.Zhaba+
G4064,D.Burdeinyi+
G4065,M.M.Dorosh+
G4066,S.G.Tonapetyan+
G4067,G.L.Bochek+
G4068,A.I.Derebchinskii+
G4069,V.V.Denyak+
G4070,P.P.Ganich+
G4071,V.O.Zheltonozhsky+
G4072,A.A.Peretiatko+
G4073,D.D.Burdeinyi+
G4074,Yu.M.Arkatov+
G4075,S.G.Tonapetyan+
G4076,Yu.M.Arkatov+
G4077,A.S.Bratashevskii+
G4078,A.S.Bratashevskii+
G4079,E.A.Vinokurov+
G4080,V.B.Ganenko+
G4081,V.B.Ganenko+
G4082,Yu.V.Vladimirov+
G4083,V.B.Ganenko+
G4084,A.S.Bratashevsky+
G4085,A.S.Bratashevsky+
G4086,I.N.Vishnevsky+
G4087,V.A.Zheltonozhsky+
G4088,V.A.Zheltonozhsky+
G4089,V.M.Mazur+
G4090,V.O.Zheltonozhsky+
G4091,S.N.Afanasiev
G4092,A.N.Vodin+
G4093,A.N.Vodin+
G4094,A.N.Vodin+
G4095,A.N.Vodin+
G4096,O.O.Parlag+
G4097,O.O.Parlag+
G4098,O.S.Deiev+
G4099,S.N.Afanasiev
G4100,V.M.Mazur+
G4101,O.S.Deiev+
G4102,E.V.Oleynikov+
G4103,O.S.Deiev+
G4104,I.S.Timchenko+
G4105,I.S.Timchenko+
G4106,O.S.Deiev+
G4107,O.S.Deiev+
G4108,O.S.Deiev+
G4109,I.S.Timchenko+
G4110,Ye.Skakun+
G4111,O.Bezshyyko+
G4113,I.S.Timchenko+
J0102,S.Hayashi+
J1270,I.Yamauchi+
J1333,A.Manabe+
J1484,T.Iijima+
J1601,T.Hasegawa+
J1609,T.Nagae+
J1610,K.Tomizawa+
J1617,K.Nakamura+
J1653,T.Takahashi+
J1717,S.Aoki+
J1751,Y.Fujii+
J1763,T.Nakamoto+
J1765,Y.Iwamoto+
J1838,M.Akemoto+
J1839,M.Akemoto+
J1840,M.Akemoto+
J1880,T.Nishi+
J2000,K.Nakamura+
J2058,K.Aoki+
J2071,S.Terada+
J2072,Y.Suzuki+
J2509,K.Ieki+
J2663,H.Aghai-khozani+
K2001,H.Harada+
K2002,H.Harada+
K2003,H.Utsunomiya+
K2004,K.Sumiyoshi+
K2005,S.Naito+
K2021,H.Haba+
K2022,H.Haba+
K2023,H.Matsumura+
K2024,H.Matsumura+
K2025,S.Shibata+
K2026,Y.Oura+
K2027,S.R.Sarkar+
K2028,S.Shibata+
K2029,K.Sakamoto+
K2030,K.Sakamoto+
K2061,H.Harada+
K2062,K.Y.Hara+
K2063,T.Kinoshita+
K2064,T.Watanabe+
K2065,H.Yamazaki+
K2066,S.Homma+
K2067,K.Toshioka+
K2068,T.Ishii+
K2069,Y.Wada+
K2070,M.Asai+
K2111,A.Makinaga+
K2112,A.K.Md.L.Rahman+
K2113,K.Tsukada+
K2114,M.Sumihama+
K2115,H.Utsunomiya+
K2164,H.Utsunomiya+
K2175,M.Fujishiro+
K2179,H.Utsunomiya+
K2180,B.Arakatsu+
K2181,N.Mutsuro+
K2183,T.Tohei+
K2184,K.Shoda
K2185,N.Mutsuro+
K2186,N.Mutsuro+
K2187,K.Kuriyama
K2188,M.Sugawara+
K2189,N.Mutsuro+
K2190,K.Sato
K2191,A.Masaike
K2192,S.Kabe+
K2193,S.Seki+
K2195,S.Matsumoto+
K2196,K.Shoda+
K2197,T.Shintomi+
K2198,J.Sanada+
K2199,F.Kitatani+
K2285,F.Miyahara+
K2293,A.K.Md.L.Rahman+
K2294,K.Shoda+
K2295,H.Utsunomiya+
K2299,T.Kitagaki+
K2303,Y.Wakuta
K2315,K.Fukuda+
K2316,H.Tsubota+
K2318,H.Tsubota+
K2320,H.Tsubota+
K2342,O.Itoh+
K2348,F.Kitatani+
K2363,H.Utsunomiya+
K2373,H.Ejiri+
K2385,T.Kondo+
K2403,C.T.Angell+
K2408,T.Shizuma+
K2433,H.Utsunomiya+
K2472,D.M.Filipescu+
K2478,H.-T.Nyhus+
K2497,F.Kitatani+
K2499,H.Utsunomiya+
K2534,T.Yamagata+
K2544,T.Ishikawa+
K2555,T.Shizuma+
K2556,I.Gheorghe+
K2600,T.Kase+
K2601,K.Sakamoto+
K2602,N.Takahashi+
K2612,T.Renstrom+
K2613,T.Renstrom+
K2614,H.Utsunomiya+
K2615,H.Utsunomiya+
K2630,K.Masumoto+
K2640,H.Utsunomiya+
K2683,T.Kawano+
K2688,T.Shizuma+
K2694,T.K.Tuyet+
L0001,S.C.Fultz+
L0002,S.C.Fultz+
L0003,R.L.Bramblett+
L0004,J.T.Caldwell+
L0005,R.L.Bramblett+
L0006,S.C.Fultz+
L0007,R.R.Harvey+
L0008,B.L.Berman+
L0009,R.L.Bramblett+
L0010,S.C.Fultz+
L0011,B.L.Berman+
L0012,R.Bergere+
L0013,R.E.Sund+
L0014,B.L.Berman+
L0015,R.Bergere+
L0016,B.L.Berman+
L0017,S.C.Fultz+
L0018,B.L.Berman+
L0019,B.L.Berman+
L0020,R.E.Sund+
L0021,A.Veyssiere+
L0022,R.A.Alvarez+
L0023,B.L.Berman+
L0024,H.Beil+
L0025,P.Carlos+
L0026,S.C.Fultz+
L0027,A.Lepretre+
L0028,R.A.Alvarez+
L0029,R.A.Alvarez+
L0030,R.L.Bramblett+
L0031,A.Veyssiere+
L0032,H.Beil+
L0033,P.Carlos+
L0034,S.C.Fultz+
L0035,A.Lepretre+
L0036,J.T.Caldwell+
L0037,W.E.Del bianco+
L0038,W.A.Lochstet+
L0039,A.Veyssiere+
L0040,U.Kneissl+
L0041,U.Kneissl+
L0042,A.Lepretre+
L0043,P.Carlos+
L0044,U.Kneissl+
L0045,U.Kneissl+
L0046,B.L.Berman+
L0047,J.G.Woodworth+
L0048,J.W.Jury+
L0049,J.W.Jury+
L0050,J.T.Caldwell+
L0051,B.L.Berman+
L0052,D.D.Faul+
L0053,J.W.Jury+
L0054,B.L.Berman+
L0055,R.E.Pywell+
L0056,R.E.Pywell+
L0057,B.L.Berman+
L0058,B.L.Berman+
L0059,L.M.Young
L0060,D.L.Hornidge+
L0061,A.Lepretre+
L0062,D.Ryckbosch+
L0063,J.C.Mcgeorge+
L0064,N.Bezic+
L0065,J.T.Caldwell+
L0066,H.Thierens+
L0067,J.C.Hogan+
L0068,J.T.Caldwell+
L0069,J.C.Nascimento+
L0070,A.Alm+
L0071,J.W.Knowles+
L0072,B.C.Cook+
L0073,L.J.de bever+
L0074,O.Y.Mafra+
L0075,K.N.Ivanov+
L0076,S.M.Kocimski+
L0077,V.Emma+
L0078,M.Areskoug+
L0079,T.Bar-noy+
L0080,H.E.Jackson+
L0081,P.A.Dickey+
L0082,R.Bergere+
L0083,J.Ahrens+
L0084,A.Shapiro+
L0085,L.Katz+
L0086,D.C.Aumann+
L0087,R.L.Bramblett+
L0088,D.W.Anderson+
L0089,B.Schroder+
L0090,L.G.Moretto+
L0091,L.Katz+
L0092,R.A.Anderl+
L0093,A.Manfredini+
L0094,A.P.Baerg+
L0095,P.David+
L0096,E.J.Dowdy+
L0097,B.Schroder+
L0098,L.A.Kull+
L0099,Y.Wakuta+
L0100,A.Manfredini+
L0101,A.P.Komar+
L0102,T.Bar-noy+
L0103,O.Y.Mafra+
L0104,V.V.Verbinski+
L0105,H.Thierens+
L0106,H.Thierens+
L0107,Yu.Sorokin+
L0108,T.Tomimasu
L0109,G.P.Antropov+
L0110,B.C.Cook+
L0111,E.G.Fuller+
L0112,R.L.Bramblett+
L0113,A.H.Snell+
L0114,S.Costa+
L0115,B.C.Cook+
L0116,G.Ticcioni+
L0117,R.Carchon+
L0118,F.Balestra+
L0119,R.Pfeiffer
L0120,A.T.Varfolomeev+
L0121,B.L.Berman+
L0122,J.M.Wyckoff+
L0123,P.Bounin+
L0124,D.W.Anderson+
L0125,B.S.Ishkhanov+
L0126,J.Miller+
L0127,N.A.Burgov+
L0128,S.Costa+
L0129,Yu.I.Sorokin+
L0130,K.Shoda+
L0131,B.C.Cook+
L0132,D.V.Webb+
L0133,D.Zubanov+
L0134,R.L.Gulbranson+
L0135,R.E.Pywell+
L0136,C.T.Angell+
L0137,M.W.Ahmed+
L0138,M.G.Barnett+
L0139,W.Bertozzi+
L0140,N.Benouaret+
L0141,R.Schwengner+
L0142,R.Schwengner+
L0143,C.M.Frankle+
L0144,A.Makinaga+
L0145,I.N.Vishnevsky+
L0146,R.Schwengner+
L0147,G.Rusev+
L0148,R.Nasseripour+
L0149,M.Karlsson+
L0150,D.W.Anderson+
L0151,A.P.Tonchev+
L0152,Y.Ilieva+
L0153,R.Nath+
L0154,R.J.Holt+
L0155,C.T.Angell+
L0156,A.P.Tonchev+
L0157,R.Nasseripour+
L0158,B.A.Perdue+
L0159,A.S.Adekola+
L0160,B.J.Quiter+
L0161,E.Kwan+
L0162,D.W.Anderson+
L0163,W.A.Wurtz+
L0164,J.R.Tompkins+
L0165,M.Gai
L0166,J.M.Mueller+
L0167,R.Raut+
L0168,W.Tornow+
L0169,J.G.Woodworth+
L0170,S.L.Hammond+
L0171,C.W.Arnold+
L0172,J.A.Jungerman+
L0173,G.Bernardini+
L0174,R.Raut+
L0175,W.Tornow+
L0176,B.J.Quiter+
L0177,L.S.Myers+
L0178,R.Schwengner+
L0179,L.Csige+
L0180,W.R.Zimmerman+
L0181,G.Laskaris+
L0182,C.T.Angell+
L0183,R.Massarczyk+
L0184,H.T.Chung+
L0185,J.T.Caldwell+
L0187,P.M.Goddard+
L0188,A.Sauerwein+
L0189,M.Scheck+
L0190,G.Feldman+
L0191,B.J.Warkentin+
L0192,M.Scheck+
L0193,J.Isaak+
L0194,W.A.Wurtz+
L0195,L.S.Myers+
L0196,R.J.Holt+
L0197,R.J.deboer+
L0198,C.T.Angell+
L0199,R.Massarczyk+
L0200,D.W.Anderson+
L0201,K.Min+
L0202,P.Axel+
L0203,P.A.Tipler+
L0204,K.Min+
L0205,K.Min+
L0206,G.P.Estes+
L0207,P.Axel+
L0208,B.Digiovine+
L0209,W.A.Wurtz+
L0210,D.M.Skopik+
L0211,J.L.Matthews+
L0212,G.Laskaris+
L0214,X.Wen+
L0215,B.Loher+
L0216,C.M.Frankle+
L0220,C.T.Angell+
L0221,Megha Bhike+
L0222,Krishichayan+
L0223,T.E.Milliman+
L0224,S.D.Clarke+
L0225,Krishichayan+
L0226,D.E.Frederick+
L0227,M.A.Kelly+
L0228,J.D.Irish+
L0229,S.Datta+
L0230,R.Alarcon+
L0231,L.Katz+
L0232,M.H.Sikora+
L0233,Krishichayan+
L0234,J.D.King+
L0235,J.P.Roalsvig+
L0236,L.H.Greenberg+
L0237,W.Tornow+
L0238,S.A.Yates+
L0239,J.A.Silano+
L0241,N.K.Sherman+
L0242,K.H.Lokan+
L0243,N.K.Sherman+
L0244,J.D.Watson+
L0245,P.C-K.Kuo+
L0246,P.C.-K.Kuo+
L0247,P.C.-K.Kuo+
L0248,A.Banu+
L0249,A.Chattopadhyay+
L0250,W.D.James+
L0251,W.J.Varhue+
L0252,W.Wilke+
L0253,J.R.Smith+
L0254,T.E.Cowan+
L0258,R.Smith+
L0259,X.Li+
L0260,M.Munch+
L0262,R.Schwengner+
L0263,J.Burggraf+
L0264,O.Chamberlain+
L0265,F.E.Myers+
L0266,J.Wilhelmy+
L0267,H.Negm+
L0268,O.Papst+
L0269,R.Schwengner+
L0270,R.O.Haxby+
L0271,G.Laskaris+
L0272,R.E.Jacob+
L0273,J.Isaak+
L0274,A.Foley+
L0275,W.Tornow+
L0276,R.J.Debs+
L0277,D.W.Kerst+
L0278,R.Littauer+
L0279,K.Strauch
L0280,H.Crannell+
L0281,M.Croissiaux+
L0282,H.Palevsky+
L0283,K.Strauch
L0284,R.L.Walker+
L0285,J.Kleemann+
L0286,R.Bentley+
L0287,D.Savran+
L0288,A.Foley+
M0001,V.V.Varlamov+
M0002,B.S.Ishkhanov+
M0003,V.V.Varlamov+
M0004,Yu.B.Ostapenko+
M0005,B.M.Aleksandrov+
M0006,B.S.Ishkhanov+
M0007,A.M.Goryachev+
M0008,A.M.Goryachev+
M0009,V.V.Varlamov+
M0010,Yu.M.Arkatov+
M0011,Yu.M.Arkatov+
M0012,Yu.M.Arkatov+
M0013,V.V.Kirichenko+
M0014,G.M.Gurevich+
M0015,V.E.Zhuchko+
M0016,V.E.Zhuchko+
M0017,I.S.Koretskaya+
M0018,V.L.Kuznetsov+
M0019,Yu.M.Arkatov+
M0020,B.S.Ishkhanov+
M0021,B.S.Ishkhanov+
M0022,S.S.Verbitskiy+
M0023,G.M.Gurevich+
M0024,B.S.Ratner+
M0025,A.M.Goryachev+
M0026,L.Z.Dzhilavyan+
M0027,B.S.Ishkhanov+
M0028,B.S.Ishkhanov+
M0029,B.S.Ishkhanov+
M0030,Yu.M.Arkatov+
M0031,B.S.Ishkhanov+
M0032,B.S.Ishkhanov+
M0033,A.F.Khodyachikh+
M0034,Yu.M.Arkatov+
M0035,YU.M.Arkatov+
M0036,A.P.Antipenko+
